flag	content
$LINE_SIDEQUEST_2_GET_160_TEXT	Voilà un travail pour...
$LINE_SIDEQUEST_2_GET_170_CHAR	$BER
$LINE_SIDEQUEST_2_GET_170_TEXT	*$BER ! Le Pourvoyeur de Mort Aquatique !
$LINE_SIDEQUEST_2_GET_180_CHAR	$BER
$LINE_SIDEQUEST_2_GET_180_TEXT	Le Marinier de la Mutilation ! Le Mataf de la Baffe ! Le Matelot du Massacre !
$LINE_SIDEQUEST_2_GET_190_CHAR	$MCG
$LINE_SIDEQUEST_2_GET_190_TEXT	Le Moussaillon des Fadaises.
$LINE_SIDEQUEST_2_GET_200_CHAR	$BER
$LINE_SIDEQUEST_2_GET_200_TEXT	Je navigue sur l'Océan du Trop Trop Bien ! Vos misérables quolibets sont engloutis par son glorieux rugissement !
$LINE_SIDEQUEST_2_GET_210_CHAR	$MCG
$LINE_SIDEQUEST_2_GET_210_TEXT	Quand vous aurez terminé de barboter dans la Mare de la Fanfaronnade, nous pourrons peut-être aller combattre quelques Revenants !
$SCENE_SIDEQUEST_2_INTRO_TITLE	Le Seigneur Chouette Futal
$LINE_SIDEQUEST_2_INTRO_00_CHAR	$RAN
$LINE_SIDEQUEST_2_INTRO_00_TEXT	Pourquoi faisons-nous cela, déjà ? Parce que le Seigneur Chouette Futal ne veut pas manger ses légumes ?
$LINE_SIDEQUEST_2_INTRO_10_CHAR	$BER
$LINE_SIDEQUEST_2_INTRO_10_TEXT	Voyez donc ce qu'ils ont fait de vous !
$LINE_SIDEQUEST_2_INTRO_20_CHAR	$RAN
$LINE_SIDEQUEST_2_INTRO_20_TEXT	Quoi ?
$LINE_SIDEQUEST_2_INTRO_30_CHAR	$BER
$LINE_SIDEQUEST_2_INTRO_30_TEXT	Vous avez la forme d'une patate !
$LINE_SIDEQUEST_2_INTRO_40_CHAR	$RAN
$LINE_SIDEQUEST_2_INTRO_40_TEXT	Hé !
$LINE_SIDEQUEST_2_INTRO_50_CHAR	$MCG
$LINE_SIDEQUEST_2_INTRO_50_TEXT	Ha !
$LINE_SIDEQUEST_2_INTRO_60_CHAR	$RAN
$LINE_SIDEQUEST_2_INTRO_60_TEXT	C'est complètement crétin.
$LINE_SIDEQUEST_2_INTRO_70_CHAR	$BER
$LINE_SIDEQUEST_2_INTRO_70_TEXT	Ouais. C'est probablement la raison la plus ridicule pour laquelle nous ayons affronté quelque chose.
$LINE_SIDEQUEST_2_INTRO_80_CHAR	$MCG
$LINE_SIDEQUEST_2_INTRO_80_TEXT	Hein ?! C'est pour vous que nous sommes là !
$LINE_SIDEQUEST_2_INTRO_90_CHAR	$BER
$LINE_SIDEQUEST_2_INTRO_90_TEXT	Ce n'est pas parce que je fais quelque chose que je trouve que c'est intelligent.
$LINE_SIDEQUEST_2_INTRO_100_CHAR	$BER
$LINE_SIDEQUEST_2_INTRO_100_TEXT	Je suis moi ! Mais bon, je m'attendais à mieux venant de toi...
$LINE_SIDEQUEST_2_INTRO_110_CHAR	$MCG
$LINE_SIDEQUEST_2_INTRO_110_TEXT	...
$LINE_SIDEQUEST_2_INTRO_120_CHAR	$BER
$LINE_SIDEQUEST_2_INTRO_120_TEXT	Pour info, je crois que les Revenants arrivent.
$LINE_SIDEQUEST_2_INTRO_130_CHAR	$MCG
$LINE_SIDEQUEST_2_INTRO_130_TEXT	La ferme.
$SCENE_SIDEQUEST_2_OUTRO_TITLE	Bâtonnets de poisson
$LINE_SIDEQUEST_2_OUTRO_00_CHAR	$RAN
$LINE_SIDEQUEST_2_OUTRO_00_TEXT	C'était le dernier.
$LINE_SIDEQUEST_2_OUTRO_10_CHAR	$BER
$LINE_SIDEQUEST_2_OUTRO_10_TEXT	Mais le massacre ne fait que commencer !
$LINE_SIDEQUEST_2_OUTRO_20_CHAR	$BER
$LINE_SIDEQUEST_2_OUTRO_20_TEXT	POISSONS ! CONTEMPLEZ VOTRE FIN !
$LINE_SIDEQUEST_2_OUTRO_30_CHAR	$BER
$LINE_SIDEQUEST_2_OUTRO_30_TEXT	Je suis l'Empereur de l'Extermination Icthyenne !
$LINE_SIDEQUEST_2_OUTRO_40_CHAR	$RAN
$LINE_SIDEQUEST_2_OUTRO_40_TEXT	Bien, nous avons donc assaini cette rivière...
$LINE_SIDEQUEST_2_OUTRO_50_CHAR	$RAN
$LINE_SIDEQUEST_2_OUTRO_50_TEXT	...dans le seul but qu'un cinglé à moitié à poil armé d'une épée puisse massacrer gaiement toute vie indigène.
$LINE_SIDEQUEST_2_OUTRO_60_CHAR	$MCG
$LINE_SIDEQUEST_2_OUTRO_60_TEXT	À peu près.
$SCENE_SIDEQUEST_3_GET_TITLE	Les liens de parenté
$LINE_SIDEQUEST_3_GET_00_CHAR	SŒUR
$LINE_SIDEQUEST_3_GET_00_TEXT	Excusez-moi, mais j'ai cru comprendre qu'un membre de la tribu Geka voyage à vos côtés ?
$LINE_SIDEQUEST_3_GET_10_CHAR	$MCG
$LINE_SIDEQUEST_3_GET_10_TEXT	Plusieurs en fait, si vous prenez en compte les <LQ>membres honoraires<RQ>.
$LINE_SIDEQUEST_3_GET_20_CHAR	SŒUR
$LINE_SIDEQUEST_3_GET_20_TEXT	Nous avons une Geka très mal en point au Couvent.
$LINE_SIDEQUEST_3_GET_30_CHAR	SŒUR
$LINE_SIDEQUEST_3_GET_30_TEXT	En apprenant qu'il y avait d'autres Geka ici, elle a réclamé à les voir.
$LINE_SIDEQUEST_3_GET_40_CHAR	SŒUR
$LINE_SIDEQUEST_3_GET_40_TEXT	Si vous pouviez lui rendre visite... Nous craignons qu'elle finisse par aggraver son état si elle continue de s'agiter à ce sujet...
$LINE_SIDEQUEST_3_GET_50_CHAR	$BER
$LINE_SIDEQUEST_3_GET_50_TEXT	Ne vous en faites pas, j'ai une influence incroyablement apaisante sur les gens !
$LINE_SIDEQUEST_3_GET_60_CHAR	SŒUR
$LINE_SIDEQUEST_3_GET_60_TEXT	Pardonnez-moi, mais.. seules les femmes sont autorisées à l'intérieur de notre Couvent.
$LINE_SIDEQUEST_3_GET_70_CHAR	$BER
$LINE_SIDEQUEST_3_GET_70_TEXT	Quoi ?! Mais c'est pas...
$LINE_SIDEQUEST_3_GET_80_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_80_TEXT	Na-na-nèreuh !
$LINE_SIDEQUEST_3_GET_90_CHAR	PATIENTE
$LINE_SIDEQUEST_3_GET_90_TEXT	Où... est-elle ?
$LINE_SIDEQUEST_3_GET_100_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_100_TEXT	*$RAN Takili en Geka vous salue.
$LINE_SIDEQUEST_3_GET_110_CHAR	PATIENTE
$LINE_SIDEQUEST_3_GET_110_TEXT	Atia... Krikti en Geka.
$LINE_SIDEQUEST_3_GET_120_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_120_TEXT	Mes... filaments s'effilochent... Tiendrais plus longtemps...
$LINE_SIDEQUEST_3_GET_130_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_130_TEXT	Hors de ces murs... J'ai vu... les autres Geka...
$LINE_SIDEQUEST_3_GET_140_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_140_TEXT	Dans les rangs... des morts sans repos...
$LINE_SIDEQUEST_3_GET_150_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_150_TEXT	Ils méritent mieux que cela... Ils méritent... la paix...
$LINE_SIDEQUEST_3_GET_160_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_160_TEXT	Les morts connaissent déjà la paix, ma sœur.
$LINE_SIDEQUEST_3_GET_170_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_170_TEXT	Alors qu'ils... marchent et chassent... en ruminant leur folie ?
$LINE_SIDEQUEST_3_GET_180_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_180_TEXT	Vous pouvez... les libérer...
$LINE_SIDEQUEST_3_GET_190_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_190_TEXT	Hum... On ne peut pas tuer les Revenants, vous devriez le savoir.
$LINE_SIDEQUEST_3_GET_200_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_200_TEXT	*Je suis au courant pour votre amie... $MCG... et ses capacités... Votre groupe pourra se charger de cela !
$LINE_SIDEQUEST_3_GET_210_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_210_TEXT	Je suis désolée, mais c'est impossible. Ce serait courir un risque totalement inutile.
$LINE_SIDEQUEST_3_GET_220_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_220_TEXT	Vous allez les abandonner ?
$LINE_SIDEQUEST_3_GET_230_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_230_TEXT	Je n'ai aucune envie de les rejoindre. Ils le comprendraient.
$LINE_SIDEQUEST_3_GET_240_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_240_TEXT	...la fille de Takil... crache au visage... des siens...
$LINE_SIDEQUEST_3_GET_250_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_250_TEXT	J'ai bien trop vécu...
$LINE_SIDEQUEST_3_GET_260_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_260_TEXT	Je ne me ferai pas tuer pour aider quelqu'un qui est déjà mort !
$LINE_SIDEQUEST_3_GET_270_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_270_TEXT	Hors... de ma... vue.
$LINE_SIDEQUEST_3_GET_280_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_280_TEXT	Soit.
$LINE_SIDEQUEST_3_GET_290_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_290_TEXT	Sachez... sans parents... que c'était Kerev... et son frère Kaget...
$LINE_SIDEQUEST_3_GET_300_CHAR	ATIA
$LINE_SIDEQUEST_3_GET_300_TEXT	...les fils de Krast.
$LINE_SIDEQUEST_3_GET_310_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_310_TEXT	...
$LINE_SIDEQUEST_3_GET_320_CHAR	$RAN
$LINE_SIDEQUEST_3_GET_320_TEXT	Et merde.
$SCENE_SIDEQUEST_3_INTRO_TITLE	Rembourser une dette
$LINE_SIDEQUEST_3_INTRO_00_CHAR	$MCG
$LINE_SIDEQUEST_3_INTRO_00_TEXT	Hé ! Attendez !
$LINE_SIDEQUEST_3_INTRO_10_CHAR	$MCG
$LINE_SIDEQUEST_3_INTRO_10_TEXT	Attendez, vous allez partir toute seule dans le désert à la poursuite de ces morts ?
$LINE_SIDEQUEST_3_INTRO_20_CHAR	$RAN
$LINE_SIDEQUEST_3_INTRO_20_TEXT	Non-morts. Et oui, je vais les... non-tuer, ou je ne sais quoi...
$LINE_SIDEQUEST_3_INTRO_30_CHAR	$MCG
$LINE_SIDEQUEST_3_INTRO_30_TEXT	Vous aurez peut-être besoin d'aide.
$LINE_SIDEQUEST_3_INTRO_40_CHAR	$RAN
$LINE_SIDEQUEST_3_INTRO_40_TEXT	C'est... une affaire personnelle.
$LINE_SIDEQUEST_3_INTRO_50_CHAR	$MCG
$LINE_SIDEQUEST_3_INTRO_50_TEXT	Oui, et je trouve cela assez troublant. Cela ne vous ressemble pas vraiment...
$LINE_SIDEQUEST_3_INTRO_60_CHAR	$RAN
$LINE_SIDEQUEST_3_INTRO_60_TEXT	J'ai une dette envers eux.
$LINE_SIDEQUEST_3_INTRO_70_CHAR	$MCG
$LINE_SIDEQUEST_3_INTRO_70_TEXT	Et c'est pour ça que vous comptez aller vous faire tuer ?
$LINE_SIDEQUEST_3_INTRO_80_CHAR	$MCG
$LINE_SIDEQUEST_3_INTRO_80_TEXT	Peut-être que vous l'avez oublié, mais les Revenants sont invincibles si l'on est pas dans le Monde à Mi-Chemin !
$LINE_SIDEQUEST_3_INTRO_90_CHAR	$RAN
$LINE_SIDEQUEST_3_INTRO_90_TEXT	Vous êtes là, non ?
$LINE_SIDEQUEST_3_INTRO_100_CHAR	$MCG
$LINE_SIDEQUEST_3_INTRO_100_TEXT	...Ainsi que ces Revenants à l'allure particulièrement horrible.
$SCENE_SIDEQUEST_3_OUTRO_TITLE	Les fils de Krast
$LINE_SIDEQUEST_3_OUTRO_00_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_00_TEXT	Reposez en paix, fils de Krast.
$LINE_SIDEQUEST_3_OUTRO_10_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_10_TEXT	Qui étaient ces types ?
$LINE_SIDEQUEST_3_OUTRO_20_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_20_TEXT	Cela n'a plus vraiment d'importance maintenant, si ?
$LINE_SIDEQUEST_3_OUTRO_30_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_30_TEXT	*J'essaye juste de savoir qui peut être assez important pour que $RAN la maraudeuse survivaliste aille risquer sa peau.
$LINE_SIDEQUEST_3_OUTRO_40_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_40_TEXT	Ils m'ont sauvé la vie, autrefois.
$LINE_SIDEQUEST_3_OUTRO_50_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_50_TEXT	Ils nous ont sauvé la vie à tous...
$LINE_SIDEQUEST_3_OUTRO_60_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_60_TEXT	Enfin, à tous ceux qui ont pu s'en sortir...
$LINE_SIDEQUEST_3_OUTRO_70_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_70_TEXT	S'en sortir de quoi ?
$LINE_SIDEQUEST_3_OUTRO_80_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_80_TEXT	Nous sommes tombés dans une embuscade. Ils sont restés en arrière pendant que nous prenions la fuite. Il n'y a rien à ajouter.
$LINE_SIDEQUEST_3_OUTRO_90_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_90_TEXT	Rentrons. Allons annoncer la nouvelle à cette vieille peau, histoire qu'elle puisse mourir heureuse....
$LINE_SIDEQUEST_3_OUTRO_100_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_100_TEXT	Ma théorie de l'ex-petit-ami tombe donc à l'eau...
$LINE_SIDEQUEST_3_OUTRO_110_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_110_TEXT	Honte à moi, car j'ai oublié les liens de parenté. Au temps de l'abondance, j'ai amassé pour moi, en privant les autres...
$LINE_SIDEQUEST_3_OUTRO_120_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_120_TEXT	Mais le temps de l'abondance est passé. Les loups m'encerclent et je n'ai ni épée, ni bouclier.
$LINE_SIDEQUEST_3_OUTRO_130_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_130_TEXT	Les vents cinglants me frappent et je n'ai pas de tente. Les eaux sombres montent pour m'engloutir, et il n'y a aucun bateau pour me porter, aucune main pour m'aider, aucune voix pour me réconforter...
$LINE_SIDEQUEST_3_OUTRO_140_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_140_TEXT	J'ai attiré la destruction sur moi. Je suis arrachée en lambeaux pour ma cupidité et ma haine. Il ne peut y avoir de salut pour un être tel que moi...
$LINE_SIDEQUEST_3_OUTRO_150_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_150_TEXT	Quand est-elle morte ?
$LINE_SIDEQUEST_3_OUTRO_160_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_160_TEXT	Avec ma chance, probablement cinq minutes après notre départ.
$LINE_SIDEQUEST_3_OUTRO_170_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_170_TEXT	Cela prouve bien que si l'on ignore un problème pendant suffisamment longtemps, il finira par disparaître de lui-même.
$LINE_SIDEQUEST_3_OUTRO_180_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_180_TEXT	C'est un sujet bien trop triste pour être matière à plaisanterie...
$LINE_SIDEQUEST_3_OUTRO_190_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_190_TEXT	Non. Ce qui est triste, c'est que nous avons fait tout cela pour rien.
$LINE_SIDEQUEST_3_OUTRO_200_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_200_TEXT	Vous avez aidé des gens qui vous avaient sauvé la vie. Ce n'est pas rien.
$LINE_SIDEQUEST_3_OUTRO_210_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_210_TEXT	Ouais... <LQ>Aidé<RQ>...
$LINE_SIDEQUEST_3_OUTRO_220_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_220_TEXT	Vous souhaitez en parler ?
$LINE_SIDEQUEST_3_OUTRO_230_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_230_TEXT	Oh oui, partageons nos sentiments les plus profonds issus de notre plus sombre passé !
$LINE_SIDEQUEST_3_OUTRO_240_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_240_TEXT	Cela pourrait vous...
$LINE_SIDEQUEST_3_OUTRO_250_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_250_TEXT	...Oh. Je vois, vous remettez ça avec votre ton sarcastique...
$LINE_SIDEQUEST_3_OUTRO_260_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_260_TEXT	Vous ai-je rappelé aujourd'hui que vous êtes nettement moins attirante que moi, et également peu douée en quoi que ce soit ?
$LINE_SIDEQUEST_3_OUTRO_270_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_270_TEXT	Pauvre bécasse...
$LINE_SIDEQUEST_3_OUTRO_280_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_280_TEXT	Ah ben voilà, je me sens déjà mieux !
$LINE_SIDEQUEST_3_OUTRO_290_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_290_TEXT	Eh bien soit ! Je ne vous parlerai jamais de l'incident du pudding aux raisins !
$LINE_SIDEQUEST_3_OUTRO_300_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_300_TEXT	« L'incident du pudding aux raisins » ?
$LINE_SIDEQUEST_3_OUTRO_310_CHAR	$MCG
$LINE_SIDEQUEST_3_OUTRO_310_TEXT	Dommage !
$LINE_SIDEQUEST_3_OUTRO_320_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_320_TEXT	Mais... Je suis dévorée par la curiosité à présent !
$LINE_SIDEQUEST_3_OUTRO_330_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_330_TEXT	Bon sang !
$LINE_SIDEQUEST_3_OUTRO_340_CHAR	$MAG
$LINE_SIDEQUEST_3_OUTRO_340_TEXT	J'ai déjà tué quelqu'un avec un pudding aux raisins.
$LINE_SIDEQUEST_3_OUTRO_350_CHAR	$MAG
$LINE_SIDEQUEST_3_OUTRO_350_TEXT	Le truc, c'est de continuer à maintenir leur tête dedans pendant au moins une minute après qu'ils aient cessé de gigoter. Juste pour être sûre...
$LINE_SIDEQUEST_3_OUTRO_360_CHAR	$MAG
$LINE_SIDEQUEST_3_OUTRO_360_TEXT	Sinon, ils ont tendance à ressurgir subitement comme un monstre en pudding, et on est obligé de les frapper à mort avec la dinde aux marrons.
$LINE_SIDEQUEST_3_OUTRO_370_CHAR	$MAG
$LINE_SIDEQUEST_3_OUTRO_370_TEXT	Après, papa se met en colère parce qu'on a fichu en l'air le réveillon, et on a beau essayer de lui dire <LQ>Mais papa, c'étaient des assassins!<RQ>
$LINE_SIDEQUEST_3_OUTRO_380_CHAR	$MAG
$LINE_SIDEQUEST_3_OUTRO_380_TEXT	Lui il vous sort <LQ>Et pourquoi tu ne portes pas l'épée que je t'ai offerte ?!<RQ>
$LINE_SIDEQUEST_3_OUTRO_390_CHAR	$MAG
$LINE_SIDEQUEST_3_OUTRO_390_TEXT	Et là, on dit un truc du genre <LQ>Mais les autres filles se moquent de moi !<RQ>, mais lui il répond <LQ>Eh bien tu n'as qu'à leur couper la tête ! Maintenant file dans ta chambre pour t'entraîner au lancer de dague !<RQ>
$LINE_SIDEQUEST_3_OUTRO_400_CHAR	$RAN
$LINE_SIDEQUEST_3_OUTRO_400_TEXT	...
$LINE_SIDEQUEST_3_OUTRO_410_CHAR	$MAG
$LINE_SIDEQUEST_3_OUTRO_410_TEXT	Y'a pas à dire, c'est sympa de pouvoir un peu discuter entre filles.
$SCENE_SIDEQUEST_4_GET_TITLE	Le Désert de la Paix
$NARR_SIDEQUEST_4_GET_00_TEXT	Quelques heures auparavant...
$LINE_SIDEQUEST_4_GET_00_CHAR	$BER
$LINE_SIDEQUEST_4_GET_00_TEXT	Ça fait déjà deux jours que je n'ai rien buté...
$LINE_SIDEQUEST_4_GET_10_CHAR	$BER
$LINE_SIDEQUEST_4_GET_10_TEXT	Je peux sentir l'ennui qui commence à me grignoter les organes vitaux.
$LINE_SIDEQUEST_4_GET_20_CHAR	$BER
$LINE_SIDEQUEST_4_GET_20_TEXT	Au secours !
$LINE_SIDEQUEST_4_GET_30_CHAR	$HEA
$LINE_SIDEQUEST_4_GET_30_TEXT	Quel est le problème ?
$LINE_SIDEQUEST_4_GET_40_CHAR	$BER
$LINE_SIDEQUEST_4_GET_40_TEXT	Je suis perdu dans le Désert de la Paix !
$LINE_SIDEQUEST_4_GET_50_CHAR	$BER
$LINE_SIDEQUEST_4_GET_50_TEXT	Oh, qui aurait pu croire que je finirais ainsi ?
$LINE_SIDEQUEST_4_GET_60_CHAR	$BER
$LINE_SIDEQUEST_4_GET_60_TEXT	*Ci-gît $BER, cruellement abandonné par ses compagnons. Mort des suites d'un déficit de victimes.
$LINE_SIDEQUEST_4_GET_70_CHAR	$HEA
$LINE_SIDEQUEST_4_GET_70_TEXT	...
$LINE_SIDEQUEST_4_GET_80_CHAR	$BER
$LINE_SIDEQUEST_4_GET_80_TEXT	Non, n'essayez pas de m'aider. Je suis résigné à subir mon destin. Je vais m'asseoir ici, et attendre que l'ennui termine de me...
$LINE_SIDEQUEST_4_GET_90_CHAR	$BER
$LINE_SIDEQUEST_4_GET_90_TEXT	Oooh, c'est quoi cette jolie lumière ?
$LINE_SIDEQUEST_4_GET_100_CHAR	$HEA
$LINE_SIDEQUEST_4_GET_100_TEXT	Quoi ?
$LINE_SIDEQUEST_4_GET_110_CHAR	$BER
$LINE_SIDEQUEST_4_GET_110_TEXT	Viens voir par là, jolie lumière !
$LINE_SIDEQUEST_4_GET_120_CHAR	$BER
$LINE_SIDEQUEST_4_GET_120_TEXT	J'ai besoin de te tuer !
$SCENE_SIDEQUEST_4_INTRO_TITLE	La femme mystérieuse
$LINE_SIDEQUEST_4_INTRO_00_CHAR	$HEA
$LINE_SIDEQUEST_4_INTRO_00_TEXT	Que s'est-il passé ?
$LINE_SIDEQUEST_4_INTRO_10_CHAR	$BER
$LINE_SIDEQUEST_4_INTRO_10_TEXT	*Bah, c'était sûrement $MCG.
$LINE_SIDEQUEST_4_INTRO_20_CHAR	$BER
$LINE_SIDEQUEST_4_INTRO_20_TEXT	Je savais bien qu'ils n'iraient pas assassiner des trucs sans moi !
$LINE_SIDEQUEST_4_INTRO_30_CHAR	$HEA
$LINE_SIDEQUEST_4_INTRO_30_TEXT	Mais elle n'a fait que les attirer vers elle... Ce n'est pas...
$LINE_SIDEQUEST_4_INTRO_40_CHAR	FEMME MYSTÉRIEUSE
$LINE_SIDEQUEST_4_INTRO_40_TEXT	Hum... Ce n'est pas exactement ce à quoi je m'attendais.
$LINE_SIDEQUEST_4_INTRO_50_CHAR	$BER
$LINE_SIDEQUEST_4_INTRO_50_TEXT	Salutations, mystérieuse femme fort attirante ! N'auriez-vous pas, par le plus grand des hasards, besoin des services d'un intrépide, robuste mais néanmoins sensible pourvoyeur de violence ?
$LINE_SIDEQUEST_4_INTRO_60_CHAR	FEMME MYSTÉRIEUSE
$LINE_SIDEQUEST_4_INTRO_60_TEXT	Pourquoi pensez-vous que je vous ai amené ici ?
$LINE_SIDEQUEST_4_INTRO_70_CHAR	FEMME MYSTÉRIEUSE
$LINE_SIDEQUEST_4_INTRO_70_TEXT	Je dois pénétrer dans cet autel, mais ses occupants actuels ne sont pas très conciliants. Pensez-vous que vous pourriez m'aider à détruire les morts qui hantent ces lieux ?
$LINE_SIDEQUEST_4_INTRO_80_CHAR	$BER
$LINE_SIDEQUEST_4_INTRO_80_TEXT	Vous voulez m'épouser ?
$LINE_SIDEQUEST_4_INTRO_90_CHAR	FEMME MYSTÉRIEUSE
$LINE_SIDEQUEST_4_INTRO_90_TEXT	C'est par là.
$LINE_SIDEQUEST_4_INTRO_100_CHAR	$HEA
$LINE_SIDEQUEST_4_INTRO_100_TEXT	Je n'aime pas ça.
$LINE_SIDEQUEST_4_INTRO_110_CHAR	$BER
$LINE_SIDEQUEST_4_INTRO_110_TEXT	Je sais que vous êtes un moine, donc vous avez une excuse pour ne pas avoir remarqué ce détail, mais elle est extrêmement séduisante.
$LINE_SIDEQUEST_4_INTRO_120_CHAR	$HEA
$LINE_SIDEQUEST_4_INTRO_120_TEXT	Et du coup, vous allez faire tout ce qu'elle va vous demander ?
$LINE_SIDEQUEST_4_INTRO_130_CHAR	$BER
$LINE_SIDEQUEST_4_INTRO_130_TEXT	Hum...
$LINE_SIDEQUEST_4_INTRO_140_CHAR	$BER
$LINE_SIDEQUEST_4_INTRO_140_TEXT	Ouaip.
$SCENE_SIDEQUEST_4_OUTRO_TITLE	Qu'est-ce que je disais ?
$LINE_SIDEQUEST_4_OUTRO_00_CHAR	$HEA
$LINE_SIDEQUEST_4_OUTRO_00_TEXT	Attendez, je connais ces ruines.
$LINE_SIDEQUEST_4_OUTRO_10_CHAR	$HEA
$LINE_SIDEQUEST_4_OUTRO_10_TEXT	Qui êtes-vous ? Comment nous avez-vous amenés ici ?
$LINE_SIDEQUEST_4_OUTRO_20_CHAR	$HEA
$LINE_SIDEQUEST_4_OUTRO_20_TEXT	Je connais une autre femme qui peut faire des choses similaires... Mais cela n'a rien de comparable.
$LINE_SIDEQUEST_4_OUTRO_30_CHAR	FEMME MYSTÉRIEUSE
$LINE_SIDEQUEST_4_OUTRO_30_TEXT	*Vous connaissez $MCG Livbar ?
$LINE_SIDEQUEST_4_OUTRO_40_CHAR	FEMME MYSTÉRIEUSE
$LINE_SIDEQUEST_4_OUTRO_40_TEXT	Bien sûr... J'aurais dû le sentir...
$LINE_SIDEQUEST_4_OUTRO_50_CHAR	FEMME MYSTÉRIEUSE
$LINE_SIDEQUEST_4_OUTRO_50_TEXT	Si... non. Non, c'est trop dangereux.
$LINE_SIDEQUEST_4_OUTRO_60_CHAR	$HEA
$LINE_SIDEQUEST_4_OUTRO_60_TEXT	*Comment connaissez-vous $MCG ?
$LINE_SIDEQUEST_4_OUTRO_70_CHAR	FEMME MYSTÉRIEUSE
$LINE_SIDEQUEST_4_OUTRO_70_TEXT	...
$LINE_SIDEQUEST_4_OUTRO_80_CHAR	FEMME MYSTÉRIEUSE
$LINE_SIDEQUEST_4_OUTRO_80_TEXT	D'un mot, vous oubliez.
$LINE_SIDEQUEST_4_OUTRO_90_CHAR	$HEA
$LINE_SIDEQUEST_4_OUTRO_90_TEXT	Hein ?
$LINE_SIDEQUEST_4_OUTRO_100_CHAR	$HEA
$LINE_SIDEQUEST_4_OUTRO_100_TEXT	Que... Qu'est-ce que je disais ?
$LINE_SIDEQUEST_4_OUTRO_110_CHAR	$BER
$LINE_SIDEQUEST_4_OUTRO_110_TEXT	Deux jours entiers sans la moindre once de violence...
$LINE_SIDEQUEST_4_OUTRO_120_CHAR	$BER
$LINE_SIDEQUEST_4_OUTRO_120_TEXT	Je sens déjà mes muscles assassineurs qui commencent à s'atrophier...
$LINE_SIDEQUEST_4_OUTRO_130_CHAR	$HEA
$LINE_SIDEQUEST_4_OUTRO_130_TEXT	Peut-être pourriez-vous passer un peu de ce temps à vous laisser gagner par la paix de la contemplation ?
$LINE_SIDEQUEST_4_OUTRO_140_CHAR	$BER
